AISEQ,AICANT,AIALMACEN
649453,-1.000,109
649454,-1.000,109
649455,-1.000,109
649456,-1.000,109
649457,-1.000,109
649458,-1.000,109
649479,-1.000,109
649480,-1.000,109
649481,-1.000,109
649482,-1.000,109
649483,-1.000,109
649484,-1.000,109
649485,-1.000,109
649486,-1.000,109
649487,-1.000,109
649784,-1.000,109
649785,-1.000,109
649928,-1.000,109
650526,-1.000,109
650527,-1.000,109
650530,-1.000,109
650531,-1.000,109
650532,-1.000,109
650698,-1.000,109
651929,-1.000,109
651965,-1.000,109
651966,-1.000,109
651975,1.000,109
652094,-1.000,109
652095,-1.000,109
652096,-1.000,109
652097,-1.000,109
652098,-1.000,109
652099,-1.000,109
652100,-1.000,109
652101,-1.000,109
652102,-1.000,109
652103,-1.000,109
652104,-1.000,109
652105,-1.000,109
652106,-1.000,109
652107,-1.000,109
652108,-1.000,109
652109,-1.000,109
652110,-1.000,109
652111,-1.000,109
652112,-1.000,109
652113,-1.000,109
652114,-1.000,109
652115,-1.000,109
652116,-1.000,109
652117,-1.000,109
652118,-1.000,109
652119,-1.000,109
652120,-1.000,109
652121,-1.000,109
652122,-1.000,109
652123,-1.000,109
652124,-1.000,109
652125,-1.000,109
652126,-1.000,109
652127,-1.000,109
652128,-1.000,109
652129,-1.000,109
652130,-1.000,109
652131,-1.000,109
652132,-1.000,109
652133,-1.000,109
652134,-1.000,109
652135,-1.000,109
652136,-1.000,109
652137,-1.000,109
652138,-1.000,109
652139,-1.000,109
652140,-1.000,109
652141,-1.000,109
652142,-1.000,109
652143,-1.000,109
652144,-1.000,109
652145,-1.000,109
652207,-1.000,109
652208,-1.000,109
652230,-1.000,109
652255,-1.000,109
653696,-1.000,109
653697,-1.000,109
653698,-1.000,109
653699,-1.000,109
653703,-1.000,109
653704,-1.000,109
653705,-1.000,109
653706,-1.000,109
653716,-1.000,109
653717,-1.000,109
653842,-1.000,109
653843,-1.000,109
653844,-1.000,109
653845,-1.000,109
653846,-1.000,109
653847,-1.000,109
653848,-1.000,109
653849,-1.000,109
653850,-1.000,109
653851,-1.000,109
653852,-1.000,109
653853,-1.000,109
653854,-1.000,109
653855,-1.000,109
653856,-1.000,109
653857,-1.000,109
653858,-1.000,109
653859,-1.000,109
653860,-1.000,109
653861,-1.000,109
653862,-1.000,109
653863,-1.000,109
653864,-1.000,109
653865,-1.000,109
653866,-1.000,109
653867,-1.000,109
653868,-1.000,109
653869,-1.000,109
653870,-1.000,109
653871,-1.000,109
653872,-1.000,109
653873,-1.000,109
653874,-1.000,109
653875,-1.000,109
653876,-1.000,109
653877,-1.000,109
653878,-1.000,109
653923,-1.000,109
653924,-1.000,109
653925,-1.000,109
653926,-1.000,109
653927,-1.000,109
653928,-1.000,109
653929,-1.000,109
653930,-1.000,109
653931,-1.000,109
653932,-1.000,109
653933,-1.000,109
654421,-1.000,109
654422,-1.000,109
654423,-1.000,109
654424,-1.000,109
654425,-1.000,109
654426,-1.000,109
654427,-1.000,109
654428,-1.000,109
654429,-1.000,109
654430,-1.000,109
654431,-1.000,109
654432,-1.000,109
654433,-1.000,109
654434,-1.000,109
654435,-1.000,109
654436,-1.000,109
654437,-1.000,109
654438,-1.000,109
654439,-1.000,109
654440,-1.000,109
654441,-1.000,109
654641,-1.000,109
654825,-1.000,109
654826,-1.000,109
654827,-1.000,109
654828,-1.000,109
654829,-1.000,109
654830,-1.000,109
654831,-1.000,109
654832,-1.000,109
654833,-1.000,109
654834,-1.000,109
654835,-1.000,109
654836,-1.000,109
654837,-1.000,109
654838,-1.000,109
654839,-1.000,109
654840,-1.000,109
654841,-1.000,109
654842,-1.000,109
654843,-1.000,109
654844,-1.000,109
654845,-1.000,109
654846,-1.000,109
654847,-1.000,109
654848,-1.000,109
654849,-1.000,109
654850,-1.000,109
654851,-1.000,109
654852,-1.000,109
654853,-1.000,109
654854,-1.000,109
654855,-1.000,109
654856,-1.000,109
654857,-1.000,109
654858,-1.000,109
654859,-1.000,109
654860,-1.000,109
654861,-1.000,109
654862,-1.000,109
654863,-1.000,109
654864,-1.000,109
654865,-1.000,109
655337,-1.000,109
655338,-1.000,109
655339,-1.000,109
655340,-1.000,109
655341,-1.000,109
655342,-1.000,109
655343,-1.000,109
655344,-1.000,109
655345,-1.000,109
655346,-1.000,109
655347,-1.000,109
655348,-1.000,109
655349,-1.000,109
655350,-1.000,109
655351,-1.000,109
655352,-1.000,109
655353,-1.000,109
655354,-1.000,109
655355,-1.000,109
655356,-1.000,109
655357,-1.000,109
655358,-1.000,109
655359,-1.000,109
655360,-1.000,109
655361,-1.000,109
655362,-1.000,109
655363,-1.000,109
655364,-1.000,109
655365,-1.000,109
655366,-1.000,109
655367,-1.000,109
655368,-1.000,109
655369,-1.000,109
655370,-1.000,109
655371,-1.000,109
655372,-1.000,109
655373,-1.000,109
655657,-1.000,109
655658,-1.000,109
656643,0.000,109
656661,-1.000,109
656662,-1.000,109
656663,-1.000,109
656664,-1.000,109
657084,-1.000,109
657747,-1.000,109
657888,-1.000,109
657889,-1.000,109
657894,-1.000,109
657895,-1.000,109
657896,-1.000,109
657897,-1.000,109
657919,1.000,109
657920,1.000,109
657921,1.000,109
657922,1.000,109
658016,-1.000,109
658017,-1.000,109
658018,-1.000,109
658019,-1.000,109
658020,-1.000,109
658021,-1.000,109
658022,-1.000,109
658023,-1.000,109
658024,-1.000,109
658025,-1.000,109
658088,-1.000,109
658276,-1.000,109
659114,-1.000,109
659190,-1.000,109
659215,-1.000,109
659216,-1.000,109
659217,-1.000,109
659218,-1.000,109
659976,-1.000,109
659977,-1.000,109
659986,-1.000,109
659987,-1.000,109
659988,-1.000,109
659989,-1.000,109
659990,-1.000,109
659991,-1.000,109
660162,-1.000,109
660212,-1.000,109
660213,-1.000,109
660214,-1.000,109
660215,-1.000,109
660216,-1.000,109
660217,-1.000,109
660218,-1.000,109
660219,-1.000,109
660220,-1.000,109
660221,-1.000,109
660222,-1.000,109
660244,1.000,109
660245,1.000,109
660248,-1.000,109
660249,-1.000,109
660281,-1.000,109
660282,-1.000,109
660719,-1.000,109
660868,-1.000,109
660869,-1.000,109
660871,-1.000,109
660872,-1.000,109
660880,-1.000,109
660881,-1.000,109
660897,-1.000,109
660898,-1.000,109
660899,-1.000,109
660900,-1.000,109
660946,-1.000,109
660947,-1.000,109
661916,-1.000,109
661917,-1.000,109
662332,-1.000,109
662333,-1.000,109
663750,-1.000,109
663773,1.000,109
663774,1.000,109
663775,1.000,109
663776,1.000,109
663777,-1.000,109
663778,-1.000,109
664143,-1.000,109
664819,-1.000,109
664820,-1.000,109
665022,-1.000,109
665023,-1.000,109
665025,-1.000,109
665026,-1.000,109
665027,-1.000,109
665028,-1.000,109
665139,-1.000,109
665272,-1.000,109
665273,-1.000,109
665274,-1.000,109
665275,-1.000,109
665276,-1.000,109
665277,-1.000,109
665278,-1.000,109
665279,-1.000,109
665280,-1.000,109
665281,-1.000,109
665282,-1.000,109
665283,-1.000,109
665284,-1.000,109
665323,-1.000,109
665324,-1.000,109
665325,-1.000,109
665326,-1.000,109
665327,-1.000,109
665328,-1.000,109
665329,-1.000,109
665330,-1.000,109
665331,-1.000,109
665332,-1.000,109
665333,-1.000,109
665414,-1.000,109
665420,-1.000,109
665997,-1.000,109
665998,-1.000,109
665999,-1.000,109
666000,-1.000,109
666001,-1.000,109
666002,-1.000,109
666003,-1.000,109
666004,-1.000,109
666005,-1.000,109
666006,-1.000,109
666007,-1.000,109
666008,-1.000,109
666009,-1.000,109
666010,-1.000,109
666011,-1.000,109
666012,-1.000,109
666013,-1.000,109
666014,-1.000,109
666015,-1.000,109
666016,-1.000,109
666017,-1.000,109
666018,-1.000,109
666019,-1.000,109
666020,-1.000,109
666021,-1.000,109
666022,-1.000,109
666023,-1.000,109
666024,-1.000,109
666025,-1.000,109
666026,-1.000,109
666027,-1.000,109
666028,-1.000,109
666029,-1.000,109
666030,-1.000,109
666031,-1.000,109
666032,-1.000,109
666033,-1.000,109
666034,-1.000,109
666035,-1.000,109
666036,-1.000,109
666037,-1.000,109
666038,-1.000,109
666039,-1.000,109
666040,-1.000,109
666041,-1.000,109
666042,-1.000,109
666043,-1.000,109
666044,-1.000,109
666045,-1.000,109
666046,-1.000,109
666047,-1.000,109
666048,-1.000,109
666049,-1.000,109
666050,-1.000,109
666067,-1.000,109
666068,-1.000,109
666069,-1.000,109
666070,-1.000,109
666071,-1.000,109
666072,-1.000,109
666073,-1.000,109
666074,-1.000,109
666075,-1.000,109
666076,-1.000,109
666077,-1.000,109
666078,-1.000,109
666079,-1.000,109
666080,-1.000,109
666081,-1.000,109
666082,-1.000,109
666083,-1.000,109
666084,-1.000,109
666281,-1.000,109
666282,-1.000,109
666283,-1.000,109
666284,-1.000,109
666285,-1.000,109
666286,-1.000,109
666287,-1.000,109
666288,-1.000,109
666289,-1.000,109
666290,-1.000,109
666291,-1.000,109
666292,-1.000,109
666293,-1.000,109
666294,-1.000,109
666295,-1.000,109
666296,-1.000,109
666297,-1.000,109
666492,-1.000,109
666493,-1.000,109
666494,1.000,109
666678,-1.000,109
666679,-1.000,109
666680,-1.000,109
666681,-1.000,109
666682,-1.000,109
666683,-1.000,109
666684,-1.000,109
666685,-1.000,109
666686,-1.000,109
666687,-1.000,109
666688,-1.000,109
666689,-1.000,109
666690,-1.000,109
666691,-1.000,109
666692,-1.000,109
666693,-1.000,109
666694,-1.000,109
666695,-1.000,109
666696,-1.000,109
666697,-1.000,109
666698,-1.000,109
666699,-1.000,109
666700,-1.000,109
666701,-1.000,109
666702,-1.000,109
666703,-1.000,109
666704,-1.000,109
667087,1.000,109
667088,1.000,109
667089,1.000,109
667546,-1.000,109
667547,-1.000,109
667650,-1.000,109
667651,-1.000,109
667665,1.000,109
667667,-1.000,109
667668,-1.000,109
667669,-1.000,109
667698,-1.000,109
667699,-1.000,109
668868,-1.000,109
668869,-1.000,109
668870,-1.000,109
668873,-1.000,109
668874,-1.000,109
670143,1.000,109
670145,0.000,109
670146,1.000,109
670147,1.000,109
670148,0.000,109
670149,0.000,109
670790,-1.000,109
670791,-1.000,109
670792,-1.000,109
670793,-1.000,109
670910,1.000,109
670911,1.000,109
670912,-1.000,109
671059,-1.000,109
671329,0.000,109
671414,-1.000,109
671415,-1.000,109
671526,-1.000,109
671543,-1.000,109
671987,0.000,109
672045,-1.000,109
672046,-1.000,109
672047,-1.000,109
672048,-1.000,109
673681,1.000,109
673682,1.000,109
673683,1.000,109
673684,1.000,109
673685,1.000,109
673693,-1.000,109
673833,-1.000,109
673834,-1.000,109
674828,-1.000,109
674829,-1.000,109
674830,-1.000,109
674831,-1.000,109
674832,-1.000,109
674833,-1.000,109
674842,1.000,109
674843,1.000,109
674844,1.000,109
675156,1.000,109
675161,-1.000,109
676128,-1.000,109
676129,-1.000,109
676879,1.000,109
676880,-1.000,109
676881,-1.000,109
678885,-1.000,109
679216,-1.000,109
679217,-1.000,109
679218,-1.000,109
679219,-1.000,109
679220,-1.000,109
679221,-1.000,109
679222,-1.000,109
679223,-1.000,109
679224,-1.000,109
679225,-1.000,109
679226,-1.000,109
679227,-1.000,109
679228,-1.000,109
679229,-1.000,109
679230,-1.000,109
679231,-1.000,109
679232,-1.000,109
679233,-1.000,109
679234,-1.000,109
679235,-1.000,109
679236,-1.000,109
679237,-1.000,109
679238,-1.000,109
679239,-1.000,109
679240,-1.000,109
679241,-1.000,109
679242,-1.000,109
679243,-1.000,109
679244,-1.000,109
679245,-1.000,109
679246,-1.000,109
679247,-1.000,109
679248,-1.000,109
679249,-1.000,109
679250,-1.000,109
679251,-1.000,109
679252,-1.000,109
680130,-1.000,109
680131,-1.000,109
680472,-1.000,109
680663,-1.000,109
681711,-1.000,109
681712,-1.000,109
681885,-1.000,109
681886,-1.000,109
681891,-1.000,109
681892,-1.000,109
685205,-1.000,109
685206,-1.000,109
686010,-1.000,109
686011,-1.000,109
686012,-1.000,109
686013,-1.000,109
686014,-1.000,109
686015,-1.000,109
686670,-1.000,109
687058,1.000,109
687059,-1.000,109
687060,-1.000,109
687340,-1.000,109
689280,-1.000,109
689294,-1.000,109
689295,-1.000,109
693369,-1.000,109
695575,-1.000,109
695576,-1.000,109
695577,-1.000,109
695578,-1.000,109
695579,-1.000,109
695580,-1.000,109
695581,-1.000,109
695582,-1.000,109
695583,-1.000,109
695584,-1.000,109
695585,-1.000,109
695586,-1.000,109
695587,-1.000,109
695988,1.000,109
695989,1.000,109
695990,1.000,109
695991,1.000,109
695992,1.000,109
695993,1.000,109
695994,1.000,109
695995,1.000,109
695996,1.000,109
695997,1.000,109
695998,1.000,109
696024,1.000,109
696025,-1.000,109
696545,-1.000,109
696546,-1.000,109
696547,0.000,109
696752,-1.000,109
696753,-1.000,109
696754,-1.000,109
696755,-1.000,109
696756,-1.000,109
696757,-1.000,109
696758,-1.000,109
696759,-1.000,109
696760,-1.000,109
696761,-1.000,109
696762,-1.000,109
696978,-1.000,109
696979,-1.000,109
696980,-1.000,109
696981,-1.000,109
696982,-1.000,109
696983,-1.000,109
696984,-1.000,109
696985,-1.000,109
696986,-1.000,109
696987,-1.000,109
696988,-1.000,109
696989,-1.000,109
696990,-1.000,109
696991,-1.000,109
696992,-1.000,109
696993,-1.000,109
696994,-1.000,109
696995,-1.000,109
696996,-1.000,109
696997,-1.000,109
696998,-1.000,109
696999,-1.000,109
697000,-1.000,109
697001,-1.000,109
697002,-1.000,109
697003,-1.000,109
697004,-1.000,109
697005,-1.000,109
697006,-1.000,109
697007,-1.000,109
697008,-1.000,109
697009,-1.000,109
697010,-1.000,109
697011,-1.000,109
697012,-1.000,109
697013,-1.000,109
697014,-1.000,109
697015,-1.000,109
697016,-1.000,109
697017,-1.000,109
697018,-1.000,109
697019,-1.000,109
697020,-1.000,109
699193,-1.000,109
699198,-1.000,109
701610,-1.000,109
701611,-1.000,109
701612,-1.000,109
701634,-1.000,109
701637,-1.000,109
701660,-1.000,109
701661,-1.000,109
703210,-1.000,109
703211,-1.000,109
703212,-1.000,109
703213,-1.000,109
703716,-1.000,109
703717,-1.000,109
703718,-1.000,109
703719,-1.000,109
703720,-1.000,109
703721,-1.000,109
703722,-1.000,109
703723,-1.000,109
703724,-1.000,109
703725,-1.000,109
703726,-1.000,109
703727,-1.000,109
703728,-1.000,109
703729,-1.000,109
703730,-1.000,109
703731,-1.000,109
703732,-1.000,109
703733,-1.000,109
703734,-1.000,109
703735,-1.000,109
703736,-1.000,109
703737,-1.000,109
703738,-1.000,109
703739,-1.000,109
703740,-1.000,109
703741,-1.000,109
703742,-1.000,109
703743,-1.000,109
703744,-1.000,109
703745,-1.000,109
703746,-1.000,109
703747,-1.000,109
703748,-1.000,109
703749,-1.000,109
703750,-1.000,109
703751,-1.000,109
703752,-1.000,109
703753,-1.000,109
703754,-1.000,109
703755,-1.000,109
704068,-1.000,109
704969,-1.000,109
704970,-1.000,109
704971,-1.000,109
704972,-1.000,109
706540,-1.000,109
706541,-1.000,109
706542,-1.000,109
706543,-1.000,109
708747,-1.000,109
708748,-1.000,109
714922,-1.000,109
716053,-1.000,109
716054,-1.000,109
716055,-1.000,109
716056,-1.000,109
716057,-1.000,109
716058,-1.000,109
716059,-1.000,109
716060,-1.000,109
716061,-1.000,109
716062,-1.000,109
716063,-1.000,109
716064,-1.000,109
716065,-1.000,109
716066,-1.000,109
716067,-1.000,109
716068,-1.000,109
716069,-1.000,109
716070,-1.000,109
716071,-1.000,109
716108,1.000,109
716139,1.000,109
716142,1.000,109
716144,-1.000,109
716625,0.000,109
716646,-1.000,109
716647,-1.000,109
716648,-1.000,109
716649,-1.000,109
717408,-1.000,109
717409,-1.000,109
717963,-1.000,109
717964,-1.000,109
718220,-1.000,109
718221,-1.000,109
719229,-1.000,109
719230,-1.000,109
719233,1.000,109
719234,1.000,109
720394,-1.000,109
720576,-1.000,109
722560,-1.000,109
722561,-1.000,109
722562,-1.000,109
722563,-1.000,109
722564,-1.000,109
722565,-1.000,109
722566,-1.000,109
722567,-1.000,109
722568,-1.000,109
722569,-1.000,109
722570,-1.000,109
722571,-1.000,109
723536,-1.000,109
723537,-1.000,109
723852,1.000,109
723853,1.000,109
723854,1.000,109
723857,-1.000,109
723858,-1.000,109
723925,1.000,109
723926,1.000,109
723928,-1.000,109
723929,-1.000,109
725432,-1.000,109
725433,-1.000,109
725443,-1.000,109
725444,-1.000,109
726975,1.000,109
726976,1.000,109
726977,1.000,109
726978,-1.000,109
726979,-1.000,109
726980,-1.000,109
726981,-1.000,109
726982,-1.000,109
726983,-1.000,109
729011,-1.000,109
733000,-1.000,109
733001,-1.000,109
736206,-1.000,109
736207,-1.000,109
737837,1.000,109
737838,1.000,109
737857,1.000,109
737858,1.000,109
737859,1.000,109
737860,1.000,109
737861,1.000,109
739824,-1.000,109
739825,-1.000,109
739826,-1.000,109
739827,-1.000,109
739832,-1.000,109
739833,-1.000,109
739834,-1.000,109
739835,-1.000,109
739872,-1.000,109
743429,-1.000,109
743430,-1.000,109
745514,-1.000,109
745515,-1.000,109
748348,-1.000,109
752129,-1.000,109
752130,-1.000,109
752132,-1.000,109
752133,-1.000,109
752143,-1.000,109
752144,-1.000,109
755172,-1.000,109
755173,-1.000,109
761187,-1.000,109
761188,-1.000,109
761368,1.000,109
761369,1.000,109
761370,1.000,109
761371,1.000,109
761372,1.000,109
765449,-1.000,109
765450,-1.000,109
765465,-1.000,109
765466,-1.000,109
765538,-1.000,109
765539,-1.000,109
765839,1.000,109
765840,-1.000,109
767003,-1.000,109
767004,-1.000,109
768007,-1.000,109
768008,-1.000,109
768009,-1.000,109
768010,-1.000,109
769124,-1.000,109
769377,-1.000,109
769378,-1.000,109
769379,-1.000,109
769380,-1.000,109
769381,-1.000,109
769382,-1.000,109
771027,-1.000,109
771244,-1.000,109
771246,1.000,109
771247,1.000,109
771248,1.000,109
771249,1.000,109
771250,1.000,109
771251,1.000,109
771301,-1.000,109
773729,-1.000,109
773730,-1.000,109
773731,-1.000,109
773732,-1.000,109
773733,-1.000,109
773734,-1.000,109
773735,-1.000,109
773736,-1.000,109
773968,1.000,109
773969,1.000,109
774854,-1.000,109
774855,-1.000,109
775146,1.000,109
775147,1.000,109
775148,1.000,109
775149,1.000,109
775150,1.000,109
775151,1.000,109
775152,1.000,109
775153,1.000,109
775154,1.000,109
775155,1.000,109
775156,1.000,109
775157,-1.000,109
775158,-1.000,109
775161,-1.000,109
775162,-1.000,109
775163,-1.000,109
775164,-1.000,109
775165,-1.000,109
775166,-1.000,109
775179,-1.000,109
775180,-1.000,109
775715,-1.000,109
776025,-1.000,109
777070,-1.000,109
777202,1.000,109
777203,-1.000,109
777234,-1.000,109
777235,-1.000,109
777236,1.000,109
777265,-1.000,109
777266,-1.000,109
777304,1.000,109
777305,1.000,109
782179,-1.000,109
782180,-1.000,109
782213,1.000,109
782214,1.000,109
782215,1.000,109
782222,1.000,109
782227,-1.000,109
782229,1.000,109
782230,-1.000,109
782232,1.000,109
782234,-1.000,109
782238,-1.000,109
782239,-1.000,109
782240,-1.000,109
782302,-1.000,109
782303,-1.000,109
782304,-1.000,109
782305,-1.000,109
782306,-1.000,109
782307,-1.000,109
782309,-1.000,109
782310,-1.000,109
782316,1.000,109
782317,-1.000,109
782320,1.000,109
782321,-1.000,109
782322,1.000,109
782323,-1.000,109
782326,1.000,109
782328,-1.000,109
782329,1.000,109
782330,-1.000,109
782333,1.000,109
782334,1.000,109
782335,1.000,109
782350,-1.000,109
782351,-1.000,109
782353,1.000,109
782392,1.000,109
782393,-1.000,109
782853,0.000,109
782854,0.000,109
782855,0.000,109
782856,0.000,109
782857,0.000,109
782858,0.000,109
782859,0.000,109
782860,0.000,109
782861,0.000,109
782877,-1.000,109
782878,-1.000,109
788080,-1.000,109
788583,-1.000,109
788584,-1.000,109
790304,1.000,109
794045,-1.000,109
794046,-1.000,109
794158,-1.000,109
794159,-1.000,109
794160,-1.000,109
794161,-1.000,109
794162,-1.000,109
794163,-1.000,109
795348,-1.000,109
795349,-1.000,109
795350,-1.000,109
795381,1.000,109
795382,1.000,109
795383,1.000,109
795386,0.000,109
795388,0.000,109
798648,-1.000,109
798649,-1.000,109
798650,-1.000,109
798651,-1.000,109
798652,-1.000,109
798653,-1.000,109
798656,-1.000,109
798657,-1.000,109
798790,-1.000,109
798791,-1.000,109
799922,-1.000,109
800913,-1.000,109
800914,-1.000,109
800941,-1.000,109
801596,-1.000,109
804237,-1.000,109
804240,-1.000,109
804241,-1.000,109
812322,-1.000,109
812323,-1.000,109
812326,-1.000,109
812327,-1.000,109
812999,-1.000,109
815676,-1.000,109
815677,-1.000,109
815680,-1.000,109
815681,-1.000,109
816329,-1.000,109
818886,-1.000,109
819762,-1.000,109
819763,-1.000,109
820032,-1.000,109
820033,-1.000,109
820034,-1.000,109
820035,-1.000,109
820036,-1.000,109
820037,-1.000,109
820038,-1.000,109
820039,-1.000,109
820040,-1.000,109
820041,-1.000,109
820042,-1.000,109
820043,-1.000,109
820044,-1.000,109
820045,-1.000,109
820046,-1.000,109
820047,-1.000,109
820048,-1.000,109
820049,-1.000,109
820050,-1.000,109
820051,-1.000,109
820052,-1.000,109
820053,-1.000,109
820054,-1.000,109
820055,-1.000,109
820056,-1.000,109
820057,-1.000,109
820058,-1.000,109
820059,-1.000,109
820060,-1.000,109
820061,-1.000,109
820062,-1.000,109
820063,-1.000,109
820064,-1.000,109
820065,-1.000,109
820066,-1.000,109
820067,-1.000,109
820068,-1.000,109
820069,-1.000,109
820070,-1.000,109
820079,-1.000,109
820080,-1.000,109
820081,-1.000,109
820082,-1.000,109
820083,-1.000,109
820084,-1.000,109
